2020-12-21 14:51:07.782 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remotePort:57234
2020-12-21 14:51:07.782 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remoteIpAddress:192.168.1.92
2020-12-21 14:51:07.782 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - clientId=JX1998
2020-12-21 14:51:07.782 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationId=bdb9c6ba-9f2d-3be3-b1b8-164c08dfef4d
2020-12-21 14:51:07.782 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdEncrtyped=TiXUTVjud2nwtZU6n1P7s4g6sBmKz9+EvHTMHQqjzGbFKHjZ9qeSBdHsc9cLV/7lDKqIzbp6ed0SHGg6+46aB9e0SDelYXIm7VtmLMZiHk/+8CzZg/bVqMGNYnTP6hPvHdp4d2qvL+nT76cEWczDdGk55k8y9Qu1oELu55iDIkMeODMQDFpdS7YI1nW66+ycWtFqC+2LMJW3q2Zx6sd5dOtzJnbbFEGvSvkVtYb6awLGQiPj6xnO7EYQxIdtNpPR1aYBPPVKVOowmVAfms+VMG/cXA==
2020-12-21 14:51:07.782 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdSignData=Edv3XzDQ0BQJ7BYYuoHncj3G3gulz7xJb8jnlt3OKOA7GDi5Bm31bmfEzK2V7uIWg09Iaxd9NYGRj8K1pky9UU4i/P+PAI9NA++fpQMnonLV/m8mbD891mjP8Dg3r48RGTmZZ02tgB9PKzYb1KukUjFTs1V9t/UjVaatlypGqTMhK0yzGSPIVoFjLCFYSBMaESQuAkvJlvCNsvC6xFWR6tkXOK4+5dMY5/xBP4LYRb+K4RZ/LIO+GPuqZ3psw2Dtc29acJEIGcVxAHaZ9wrlhkimaA==
2020-12-21 14:51:07.790 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdDecrypted =null
2020-12-21 14:51:07.790 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(7): i/o exception: java.io.IOException: Unexpected Error in State: Sta3 - Awaiting local A-ASSOCIATE response primitive
2020-12-21 14:51:07.791 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(7): close Socket[addr=/192.168.1.92,port=57234,localport=11112]
2020-12-21 14:51:07.792 [pool-2-thread-1] INFO  org.dcm4che3.net.Connection - Accept connection Socket[addr=/192.168.1.92,port=57236,localport=11112]
2020-12-21 14:51:07.793 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(8) >> A-ASSOCIATE-RQ
2020-12-21 14:51:07.793 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - =====makeAAssociateAC BEGIN=====DicmQRSCP>>JPAIBox
2020-12-21 14:51:07.793 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remotePort:57236
2020-12-21 14:51:07.793 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remoteIpAddress:192.168.1.92
2020-12-21 14:51:07.793 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - clientId=JX1998
2020-12-21 14:51:07.793 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationId=bdb9c6ba-9f2d-3be3-b1b8-164c08dfef4d
2020-12-21 14:51:07.793 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdEncrtyped=TiXUTVjud2nwtZU6n1P7s4g6sBmKz9+EvHTMHQqjzGbFKHjZ9qeSBdHsc9cLV/7lDKqIzbp6ed0SHGg6+46aB9e0SDelYXIm7VtmLMZiHk/+8CzZg/bVqMGNYnTP6hPvHdp4d2qvL+nT76cEWczDdGk55k8y9Qu1oELu55iDIkMeODMQDFpdS7YI1nW66+ycWtFqC+2LMJW3q2Zx6sd5dOtzJnbbFEGvSvkVtYb6awLGQiPj6xnO7EYQxIdtNpPR1aYBPPVKVOowmVAfms+VMG/cXA==
2020-12-21 14:51:07.794 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdSignData=Edv3XzDQ0BQJ7BYYuoHncj3G3gulz7xJb8jnlt3OKOA7GDi5Bm31bmfEzK2V7uIWg09Iaxd9NYGRj8K1pky9UU4i/P+PAI9NA++fpQMnonLV/m8mbD891mjP8Dg3r48RGTmZZ02tgB9PKzYb1KukUjFTs1V9t/UjVaatlypGqTMhK0yzGSPIVoFjLCFYSBMaESQuAkvJlvCNsvC6xFWR6tkXOK4+5dMY5/xBP4LYRb+K4RZ/LIO+GPuqZ3psw2Dtc29acJEIGcVxAHaZ9wrlhkimaA==
2020-12-21 14:51:07.802 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdDecrypted =null
2020-12-21 14:51:07.802 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(8): i/o exception: java.io.IOException: Unexpected Error in State: Sta3 - Awaiting local A-ASSOCIATE response primitive
2020-12-21 14:51:07.802 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(8): close Socket[addr=/192.168.1.92,port=57236,localport=11112]
2020-12-21 14:51:07.804 [pool-2-thread-1] INFO  org.dcm4che3.net.Connection - Accept connection Socket[addr=/192.168.1.92,port=57238,localport=11112]
2020-12-21 14:51:07.805 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(9) >> A-ASSOCIATE-RQ
2020-12-21 14:51:07.805 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - =====makeAAssociateAC BEGIN=====DicmQRSCP>>JPAIBox
2020-12-21 14:51:07.805 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remotePort:57238
2020-12-21 14:51:07.806 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remoteIpAddress:192.168.1.92
2020-12-21 14:51:07.806 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - clientId=JX1998
2020-12-21 14:51:07.806 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationId=bdb9c6ba-9f2d-3be3-b1b8-164c08dfef4d
2020-12-21 14:51:07.806 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdEncrtyped=TiXUTVjud2nwtZU6n1P7s4g6sBmKz9+EvHTMHQqjzGbFKHjZ9qeSBdHsc9cLV/7lDKqIzbp6ed0SHGg6+46aB9e0SDelYXIm7VtmLMZiHk/+8CzZg/bVqMGNYnTP6hPvHdp4d2qvL+nT76cEWczDdGk55k8y9Qu1oELu55iDIkMeODMQDFpdS7YI1nW66+ycWtFqC+2LMJW3q2Zx6sd5dOtzJnbbFEGvSvkVtYb6awLGQiPj6xnO7EYQxIdtNpPR1aYBPPVKVOowmVAfms+VMG/cXA==
2020-12-21 14:51:07.806 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdSignData=Edv3XzDQ0BQJ7BYYuoHncj3G3gulz7xJb8jnlt3OKOA7GDi5Bm31bmfEzK2V7uIWg09Iaxd9NYGRj8K1pky9UU4i/P+PAI9NA++fpQMnonLV/m8mbD891mjP8Dg3r48RGTmZZ02tgB9PKzYb1KukUjFTs1V9t/UjVaatlypGqTMhK0yzGSPIVoFjLCFYSBMaESQuAkvJlvCNsvC6xFWR6tkXOK4+5dMY5/xBP4LYRb+K4RZ/LIO+GPuqZ3psw2Dtc29acJEIGcVxAHaZ9wrlhkimaA==
2020-12-21 14:51:07.816 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdDecrypted =null
2020-12-21 14:51:07.816 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(9): i/o exception: java.io.IOException: Unexpected Error in State: Sta3 - Awaiting local A-ASSOCIATE response primitive
2020-12-21 14:51:07.816 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(9): close Socket[addr=/192.168.1.92,port=57238,localport=11112]
2020-12-21 14:51:07.818 [pool-2-thread-1] INFO  org.dcm4che3.net.Connection - Accept connection Socket[addr=/192.168.1.92,port=57240,localport=11112]
2020-12-21 14:51:07.819 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(10) >> A-ASSOCIATE-RQ
2020-12-21 14:51:07.820 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - =====makeAAssociateAC BEGIN=====DicmQRSCP>>JPAIBox
2020-12-21 14:51:07.820 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remotePort:57240
2020-12-21 14:51:07.820 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remoteIpAddress:192.168.1.92
2020-12-21 14:51:07.820 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - clientId=JX1998
2020-12-21 14:51:07.820 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationId=bdb9c6ba-9f2d-3be3-b1b8-164c08dfef4d
2020-12-21 14:51:07.820 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdEncrtyped=TiXUTVjud2nwtZU6n1P7s4g6sBmKz9+EvHTMHQqjzGbFKHjZ9qeSBdHsc9cLV/7lDKqIzbp6ed0SHGg6+46aB9e0SDelYXIm7VtmLMZiHk/+8CzZg/bVqMGNYnTP6hPvHdp4d2qvL+nT76cEWczDdGk55k8y9Qu1oELu55iDIkMeODMQDFpdS7YI1nW66+ycWtFqC+2LMJW3q2Zx6sd5dOtzJnbbFEGvSvkVtYb6awLGQiPj6xnO7EYQxIdtNpPR1aYBPPVKVOowmVAfms+VMG/cXA==
2020-12-21 14:51:07.820 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdSignData=Edv3XzDQ0BQJ7BYYuoHncj3G3gulz7xJb8jnlt3OKOA7GDi5Bm31bmfEzK2V7uIWg09Iaxd9NYGRj8K1pky9UU4i/P+PAI9NA++fpQMnonLV/m8mbD891mjP8Dg3r48RGTmZZ02tgB9PKzYb1KukUjFTs1V9t/UjVaatlypGqTMhK0yzGSPIVoFjLCFYSBMaESQuAkvJlvCNsvC6xFWR6tkXOK4+5dMY5/xBP4LYRb+K4RZ/LIO+GPuqZ3psw2Dtc29acJEIGcVxAHaZ9wrlhkimaA==
2020-12-21 14:51:07.831 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdDecrypted =null
2020-12-21 14:51:07.831 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(10): i/o exception: java.io.IOException: Unexpected Error in State: Sta3 - Awaiting local A-ASSOCIATE response primitive
2020-12-21 14:51:07.831 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(10): close Socket[addr=/192.168.1.92,port=57240,localport=11112]
2020-12-21 14:51:07.833 [pool-2-thread-1] INFO  org.dcm4che3.net.Connection - Accept connection Socket[addr=/192.168.1.92,port=57242,localport=11112]
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  org.dcm4che3.net.Association - DicmQRSCP<-JPAIBox(11) >> A-ASSOCIATE-RQ
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - =====makeAAssociateAC BEGIN=====DicmQRSCP>>JPAIBox
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remotePort:57242
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - remoteIpAddress:192.168.1.92
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - clientId=JX1998
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationId=bdb9c6ba-9f2d-3be3-b1b8-164c08dfef4d
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdEncrtyped=TiXUTVjud2nwtZU6n1P7s4g6sBmKz9+EvHTMHQqjzGbFKHjZ9qeSBdHsc9cLV/7lDKqIzbp6ed0SHGg6+46aB9e0SDelYXIm7VtmLMZiHk/+8CzZg/bVqMGNYnTP6hPvHdp4d2qvL+nT76cEWczDdGk55k8y9Qu1oELu55iDIkMeODMQDFpdS7YI1nW66+ycWtFqC+2LMJW3q2Zx6sd5dOtzJnbbFEGvSvkVtYb6awLGQiPj6xnO7EYQxIdtNpPR1aYBPPVKVOowmVAfms+VMG/cXA==
2020-12-21 14:51:07.834 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdSignData=Edv3XzDQ0BQJ7BYYuoHncj3G3gulz7xJb8jnlt3OKOA7GDi5Bm31bmfEzK2V7uIWg09Iaxd9NYGRj8K1pky9UU4i/P+PAI9NA++fpQMnonLV/m8mbD891mjP8Dg3r48RGTmZZ02tgB9PKzYb1KukUjFTs1V9t/UjVaatlypGqTMhK0yzGSPIVoFjLCFYSBMaESQuAkvJlvCNsvC6xFWR6tkXOK4+5dMY5/xBP4LYRb+K4RZ/LIO+GPuqZ3psw2Dtc29acJEIGcVxAHaZ9wrlhkimaA==
2020-12-21 14:51:07.848 [pool-2-thread-3] INFO  com.easydicm.storescp.RsaAssociationHandler - applicationIdDecrypted =null
